seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr17	16341929	16341964	36	*	X10429	26800	16343350	16343420	71	+	1385	upstream	1385	SNORD49A
chr17	16341929	16341964	36	*	X10429	692087	16342823	16342870	48	+	858	upstream	858	SNORD49B
chr17	16341977	16342008	32	*	X10430	125144	16342301	16373962	31662	+	292	upstream	292	SNHG29
chr17	16341977	16342008	32	*	X10430	26800	16343350	16343420	71	+	1341	upstream	1341	SNORD49A
chr17	16341977	16342008	32	*	X10430	692087	16342823	16342870	48	+	814	upstream	814	SNORD49B
chr17	16556937	16556954	18	*	X10433	57547	16524048	16557167	33120	-	0	inside	212	ZNF624
chr17	16556992	16557067	76	*	X10434	57547	16524048	16557167	33120	-	0	inside	99	ZNF624
chr17	17140447	17140722	276	*	X10437	201163	17115527	17140502	24976	-	0	overlapStart	0	FLCN
chr17	17140447	17140722	276	*	X10437	201164	17104309	17140502	36194	-	0	overlapStart	0	PLD6
chr17	17140741	17141165	425	*	X10438	201163	17115527	17140502	24976	-	238	upstream	238	FLCN
chr17	17140741	17141165	425	*	X10438	201164	17104309	17140502	36194	-	238	upstream	238	PLD6
chr17	17494775	17495306	532	*	X10441	10400	17408877	17495017	86141	-	0	overlapStart	0	PEMT
chr17	17942369	17942539	171	*	X10448	79018	17942611	17971718	29108	+	71	upstream	71	GID4
chr17	17942369	17942539	171	*	X10448	91647	17918373	17942480	24108	-	0	overlapStart	0	ATPAF2
chr17	17942647	17942853	207	*	X10449	79018	17942611	17971718	29108	+	0	inside	35	GID4
chr17	17942647	17942853	207	*	X10449	91647	17918373	17942480	24108	-	166	upstream	166	ATPAF2
chr17	17942912	17942924	13	*	X10450	91647	17918373	17942480	24108	-	431	upstream	431	ATPAF2
chr17	17943019	17943070	52	*	X10451	91647	17918373	17942480	24108	-	538	upstream	538	ATPAF2
chr17	17990995	17991491	497	*	X10452	1819	17991181	18011299	20119	+	0	overlapStart	0	DRG2
chr17	18086313	18086341	29	*	X10453	54890	18086867	18113267	26401	+	525	upstream	525	ALKBH5
chr17	18128922	18129062	141	*	X10455	3996	18128936	18148188	19253	+	0	overlapStart	0	LLGL1
chr17	18218558	18218724	167	*	X10456	140775	18218594	18231370	12777	+	0	overlapStart	0	SMCR8
chr17	18218558	18218724	167	*	X10456	7156	18177235	18218321	41087	-	236	upstream	236	TOP3A
chr17	18266519	18266575	57	*	X10457	6470	18231187	18266856	35670	-	0	inside	280	SHMT1
chr17	18266596	18266659	64	*	X10458	6470	18231187	18266856	35670	-	0	inside	196	SHMT1
chr17	18266677	18266788	112	*	X10459	6470	18231187	18266856	35670	-	0	inside	67	SHMT1
chr17	18528885	18528953	69	*	X10460	284047	18441115	18528930	87816	-	0	overlapStart	0	CCDC144B
chr17	18585496	18585553	58	*	X10461	729288	18561742	18585572	23831	-	0	inside	18	ZNF286B
chr17	18684386	18684818	433	*	X10462	51030	18684582	18710026	25445	+	0	overlapStart	0	TVP23B
chr17	19140582	19140601	20	*	X10465	22905	19140690	19240028	99339	+	88	upstream	88	EPN2
chr17	19140711	19140824	114	*	X10466	22905	19140690	19240028	99339	+	0	inside	20	EPN2
chr17	19771320	19771330	11	*	X10472	9706	19674143	19771239	97097	-	80	upstream	80	ULK2
chr17	19771391	19771434	44	*	X10473	9706	19674143	19771239	97097	-	151	upstream	151	ULK2
chr17	19880988	19881402	415	*	X10476	11216	19807765	19881169	73405	-	0	overlapStart	0	AKAP10
chr17	20224174	20224247	74	*	X10480	348254	20224487	20305504	81018	+	239	upstream	239	CCDC144CP
chr17	21187603	21187631	29	*	X10484	5606	21187968	21218551	30584	+	336	upstream	336	MAP2K3
chr17	25621035	25621291	257	*	X10486	100616277	25620936	25621022	87	-	12	upstream	12	MIR4522
chr17	25621035	25621291	257	*	X10486	26118	25621106	25640645	19540	+	0	overlapStart	0	WSB1
chr17	26684342	26684836	495	*	X10492	147007	26684687	26689089	4403	+	0	overlapStart	0	TMEM199
chr17	26684342	26684836	495	*	X10492	23098	26684687	26728065	43379	+	0	overlapStart	0	SARM1
chr17	26684342	26684836	495	*	X10492	26073	26673659	26684603	10945	-	0	overlapStart	0	POLDIP2
chr17	26926049	26926070	22	*	X10493	100506436	26926151	26944395	18245	+	80	upstream	80	SPAG5-AS1
chr17	26926049	26926070	22	*	X10493	10615	26904583	26926056	21474	-	0	overlapStart	0	SPAG5
chr17	26926118	26926140	23	*	X10494	100506436	26926151	26944395	18245	+	10	upstream	10	SPAG5-AS1
chr17	26926118	26926140	23	*	X10494	10615	26904583	26926056	21474	-	61	upstream	61	SPAG5
chr17	26972064	26972084	21	*	X10495	9703	26941458	26972177	30720	-	0	inside	92	KIAA0100
chr17	26972103	26972460	358	*	X10496	9703	26941458	26972177	30720	-	0	overlapStart	0	KIAA0100
chr17	27169608	27169629	22	*	X10497	55731	27082996	27169841	86846	-	0	inside	211	FAM222B
chr17	27169655	27169726	72	*	X10498	55731	27082996	27169841	86846	-	0	inside	114	FAM222B
chr17	27169782	27169845	64	*	X10499	55731	27082996	27169841	86846	-	0	overlapStart	0	FAM222B
chr17	27229920	27230087	168	*	X10501	147015	27224799	27230089	5291	-	0	inside	1	DHRS13
chr17	27278373	27278550	178	*	X10502	57649	27232271	27278508	46238	-	0	overlapStart	0	PHF12
chr17	27278564	27278599	36	*	X10503	57649	27232271	27278508	46238	-	55	upstream	55	PHF12
chr17	27278780	27278836	57	*	X10504	57649	27232271	27278508	46238	-	271	upstream	271	PHF12
chr17	27620900	27621169	270	*	X10507	57532	27582854	27621166	38313	-	0	overlapStart	0	NUFIP2
chr17	27717129	27717451	323	*	X10508	100616122	27717680	27717748	69	+	228	upstream	228	MIR4523
chr17	27717129	27717451	323	*	X10508	57551	27717943	27878921	160979	+	491	upstream	491	TAOK1
chr17	27893630	27893880	251	*	X10511	116236	27887689	27894042	6354	-	0	inside	161	ABHD15
chr17	27893630	27893880	251	*	X10511	90313	27895739	27900175	4437	+	1858	upstream	1858	TP53I13
chr17	28257205	28257412	208	*	X10513	85464	27952965	28257018	304054	-	186	upstream	186	SSH2
chr17	28443713	28443923	211	*	X10514	494335	28444097	28444190	94	+	173	upstream	173	MIR423
chr17	28443713	28443923	211	*	X10514	84081	28443825	28513493	69669	+	0	overlapStart	0	NSRP1
chr17	28619000	28619045	46	*	X10515	642	28575213	28619184	43972	-	0	inside	138	BLMH
chr17	28619066	28619270	205	*	X10516	642	28575213	28619184	43972	-	0	overlapStart	0	BLMH
chr17	28804301	28804578	278	*	X10518	9527	28804426	28853832	49407	+	0	overlapStart	0	GOSR1
chr17	29035787	29036125	339	*	X10519	440423	29036626	29097068	60443	+	500	upstream	500	SUZ12P1
chr17	29151603	29151666	64	*	X10521	51379	29109702	29151778	42077	-	0	inside	111	CRLF3
chr17	29151692	29151729	38	*	X10522	51379	29109702	29151778	42077	-	0	inside	48	CRLF3
chr17	29158805	29159121	317	*	X10523	79915	29159023	29222295	63273	+	0	overlapStart	0	ATAD5
chr17	29233086	29233510	425	*	X10524	79736	29226001	29233286	7286	-	0	overlapStart	0	TEFM
chr17	29248748	29248779	32	*	X10525	55803	29248754	29286211	37458	+	0	overlapStart	0	ADAP2
chr17	29298040	29298058	19	*	X10526	84282	29297956	29326929	28974	+	0	inside	83	RNF135
chr17	29298074	29298093	20	*	X10527	84282	29297956	29326929	28974	+	0	inside	117	RNF135
chr17	29298113	29298138	26	*	X10528	84282	29297956	29326929	28974	+	0	inside	156	RNF135
chr17	29298151	29298161	11	*	X10529	84282	29297956	29326929	28974	+	0	inside	194	RNF135
chr17	30186236	30186252	17	*	X10533	55352	30178884	30186326	7443	-	0	inside	73	COPRS
chr17	30186447	30186608	162	*	X10534	55352	30178884	30186326	7443	-	120	upstream	120	COPRS
chr17	30334405	30334418	14	*	X10535	114659	30335037	30380519	45483	+	618	upstream	618	LRRC37B
chr17	30469397	30469447	51	*	X10536	55288	30469473	30552746	83274	+	25	upstream	25	RHOT1
chr17	30669010	30669453	444	*	X10537	64149	30655460	30669228	13769	-	0	overlapStart	0	C17orf75
chr17	30669467	30669483	17	*	X10538	64149	30655460	30669228	13769	-	238	upstream	238	C17orf75
chr17	30676983	30677026	44	*	X10539	693217	30677128	30677221	94	+	101	upstream	101	MIR632
chr17	30676983	30677026	44	*	X10539	7756	30677157	30707975	30819	+	130	upstream	130	ZNF207
chr17	30677155	30677339	185	*	X10540	693217	30677128	30677221	94	+	0	overlapEnd	26	MIR632
chr17	30677155	30677339	185	*	X10540	7756	30677157	30707975	30819	+	0	overlapStart	0	ZNF207
chr17	30771256	30771316	61	*	X10541	5717	30771481	30810337	38857	+	164	upstream	164	PSMD11
chr17	30771383	30771601	219	*	X10542	5717	30771481	30810337	38857	+	0	overlapStart	0	PSMD11
chr17	30771613	30771689	77	*	X10543	5717	30771481	30810337	38857	+	0	inside	131	PSMD11
chr17	33469070	33469397	328	*	X10545	54475	33458368	33469322	10955	-	0	overlapStart	0	NLE1
chr17	33905568	33905716	149	*	X10546	5193	33901814	33905656	3843	-	0	overlapStart	0	PEX12
chr17	33905735	33905755	21	*	X10547	5193	33901814	33905656	3843	-	78	upstream	78	PEX12
chr17	34136366	34136889	524	*	X10550	8148	34136459	34174246	37788	+	0	overlapStart	0	TAF15
chr17	34257956	34257989	34	*	X10551	201299	34245085	34257780	12696	-	175	upstream	175	RDM1
chr17	34842307	34842623	317	*	X10552	9326	34842473	34855154	12682	+	0	overlapStart	0	ZNHIT3
chr17	34891184	34891543	360	*	X10553	80179	34851599	34891305	39707	-	0	overlapStart	0	MYO19
chr17	34891649	34891662	14	*	X10554	80179	34851599	34891305	39707	-	343	upstream	343	MYO19
chr17	34891676	34891711	36	*	X10555	80179	34851599	34891305	39707	-	370	upstream	370	MYO19
chr17	34948281	34948311	31	*	X10557	79154	34948226	34957233	9008	+	0	inside	54	DHRS11
chr17	34957806	34958182	377	*	X10558	79922	34958025	34965407	7383	+	0	overlapStart	0	MRM1
chr17	35306101	35306167	67	*	X10559	26574	35306175	35414171	107997	+	7	upstream	7	AATF
chr17	35306238	35306304	67	*	X10560	26574	35306175	35414171	107997	+	0	inside	62	AATF
chr17	35306317	35306359	43	*	X10561	26574	35306175	35414171	107997	+	0	inside	141	AATF
chr17	35849985	35850029	45	*	X10562	11072	35849951	35873588	23638	+	0	inside	33	DUSP14
chr17	35969338	35969630	293	*	X10563	11276	35874900	35969486	94587	-	0	overlapStart	0	SYNRG
chr17	36003346	36003407	62	*	X10564	11056	35972363	36003493	31131	-	0	inside	85	DDX52
chr17	36003419	36003468	50	*	X10565	11056	35972363	36003493	31131	-	0	inside	24	DDX52
chr17	36003490	36003531	42	*	X10566	11056	35972363	36003493	31131	-	0	overlapStart	0	DDX52
chr17	36452941	36453164	224	*	X10569	84311	36452989	36479101	26113	+	0	overlapStart	0	MRPL45
chr17	36762096	36762228	133	*	X10572	80725	36686259	36762183	75925	-	0	overlapStart	0	SRCIN1
chr17	36831299	36831532	234	*	X10573	100170841	36827959	36831187	3229	-	111	upstream	111	EPOP
chr17	36955890	36955911	22	*	X10577	8396	36921944	36956158	34215	-	0	inside	246	PIP4K2B
chr17	36956019	36956283	265	*	X10578	8396	36921944	36956158	34215	-	0	overlapStart	0	PIP4K2B
chr17	36981543	36981879	337	*	X10579	100616416	36982091	36982145	55	+	211	upstream	211	MIR4727
chr17	36981543	36981879	337	*	X10579	54883	36956687	36981608	24922	-	0	overlapStart	0	CWC25
chr17	37009883	37009986	104	*	X10580	619505	37009116	37009248	133	-	634	upstream	634	SNORA21
chr17	37009883	37009986	104	*	X10580	9349	37006321	37010053	3733	-	0	inside	66	RPL23
chr17	37309821	37309970	150	*	X10584	57125	37219556	37309485	89930	-	335	upstream	335	PLXDC1
chr17	37310104	37310220	117	*	X10585	57125	37219556	37309485	89930	-	618	upstream	618	PLXDC1
chr17	37310519	37310727	209	*	X10586	57125	37219556	37309485	89930	-	1033	upstream	1033	PLXDC1
chr17	37310864	37311008	145	*	X10587	57125	37219556	37309485	89930	-	1378	upstream	1378	PLXDC1
chr17	37356249	37356276	28	*	X10588	6143	37356536	37360980	4445	+	259	upstream	259	RPL19
chr17	37356304	37356314	11	*	X10589	6143	37356536	37360980	4445	+	221	upstream	221	RPL19
chr17	37356326	37356742	417	*	X10590	6143	37356536	37360980	4445	+	0	overlapStart	0	RPL19
chr17	37381784	37382040	257	*	X10591	342667	37366789	37382040	15252	-	0	inside	0	STAC2
chr17	37617459	37617551	93	*	X10592	51755	37617739	37690800	73062	+	187	upstream	187	CDK12
chr17	37617633	37617934	302	*	X10593	51755	37617739	37690800	73062	+	0	overlapStart	0	CDK12
chr17	37793380	37793731	352	*	X10594	10948	37793333	37820454	27122	+	0	inside	46	STARD3
chr17	37844320	37844343	24	*	X10597	2064	37844393	37884915	40523	+	49	upstream	49	ERBB2
chr17	37844320	37844343	24	*	X10597	93210	37827375	37844310	16936	-	9	upstream	9	PGAP3
chr17	37844355	37844407	53	*	X10598	2064	37844393	37884915	40523	+	0	overlapStart	0	ERBB2
chr17	37844355	37844407	53	*	X10598	93210	37827375	37844310	16936	-	44	upstream	44	PGAP3
chr17	38083819	38083904	86	*	X10601	94103	38077296	38083884	6589	-	0	overlapStart	0	ORMDL3
chr17	38136960	38137359	400	*	X10602	5709	38137021	38154213	17193	+	0	overlapStart	0	PSMD3
chr17	38256710	38257335	626	*	X10603	9572	38249037	38256978	7942	-	0	overlapStart	0	NR1D1
chr17	38278288	38278317	30	*	X10605	339287	38278790	38293045	14256	+	472	upstream	472	MSL1
chr17	38296381	38297020	640	*	X10606	22794	38296507	38328431	31925	+	0	overlapStart	0	CASC3
chr17	38444106	38444125	20	*	X10607	990	38444146	38459413	15268	+	20	upstream	20	CDC6
chr17	38803996	38804522	527	*	X10608	6605	38783976	38804103	20128	-	0	overlapStart	0	SMARCE1
chr17	39845035	39845700	666	*	X10612	10209	39845127	39847898	2772	+	0	overlapStart	0	EIF1
chr17	39890714	39890971	258	*	X10614	9001	39878891	39890898	12008	-	0	overlapStart	0	HAP1
chr17	40021548	40021872	325	*	X10615	55175	40009799	40021629	11831	-	0	overlapStart	0	KLHL11
chr17	40021904	40021922	19	*	X10616	55175	40009799	40021629	11831	-	274	upstream	274	KLHL11
chr17	40118513	40118541	29	*	X10617	1267	40118759	40129754	10996	+	217	upstream	217	CNP
chr17	40118558	40118569	12	*	X10618	1267	40118759	40129754	10996	+	189	upstream	189	CNP
chr17	40118592	40118964	373	*	X10619	1267	40118759	40129754	10996	+	0	overlapStart	0	CNP
chr17	40169351	40169688	338	*	X10620	28511	40169594	40177656	8063	+	0	overlapStart	0	NKIRAS2
chr17	40169351	40169688	338	*	X10620	7266	40128439	40169715	41277	-	0	inside	26	DNAJC7
chr17	40273355	40273384	30	*	X10622	2648	40265129	40273382	8254	-	0	overlapStart	0	KAT2A
chr17	40273355	40273384	30	*	X10622	94086	40274756	40275371	616	+	1371	upstream	1371	HSPB9
chr17	40540802	40540825	24	*	X10623	6774	40465343	40540513	75171	-	288	upstream	288	STAT3
chr17	40575108	40575391	284	*	X10626	284119	40554467	40575338	20872	-	0	overlapStart	0	CAVIN1
chr17	40719094	40719145	52	*	X10628	6945	40719078	40725221	6144	+	0	inside	15	MLX
chr17	40719161	40719174	14	*	X10629	6945	40719078	40725221	6144	+	0	inside	82	MLX
chr17	40828877	40829020	144	*	X10630	79990	40819932	40829048	9117	-	0	inside	27	PLEKHH3
chr17	40830076	40830125	50	*	X10631	79990	40819932	40829048	9117	-	1027	upstream	1027	PLEKHH3
chr17	40834408	40834666	259	*	X10632	2826	40831420	40833845	2426	-	562	upstream	562	CCR10
chr17	40834408	40834666	259	*	X10632	8506	40834632	40852011	17380	+	0	overlapStart	0	CNTNAP1
chr17	40925266	40925630	365	*	X10633	84313	40925454	40931617	6164	+	0	overlapStart	0	VPS25
chr17	40950629	40950660	32	*	X10634	124817	40950854	40963605	12752	+	193	upstream	193	CNTD1
chr17	40950629	40950660	32	*	X10634	28958	40947165	40950743	3579	-	0	inside	82	COA3
chr17	41116309	41116645	337	*	X10636	80755	41102543	41116515	13973	-	0	overlapStart	0	AARSD1
chr17	41116738	41116797	60	*	X10637	80755	41102543	41116515	13973	-	222	upstream	222	AARSD1
chr17	41150198	41150387	190	*	X10638	6155	41150446	41154971	4526	+	58	upstream	58	RPL27
chr17	41150432	41150482	51	*	X10639	6155	41150446	41154971	4526	+	0	overlapStart	0	RPL27
chr17	41174403	41174416	14	*	X10640	10493	41166622	41174459	7838	-	0	inside	42	VAT1
chr17	41465962	41466588	627	*	X10644	100130581	41447213	41466266	19054	-	0	overlapStart	0	LINC00910
chr17	41561045	41561098	54	*	X10646	1659	41561334	41604164	42831	+	235	upstream	235	DHX8
chr17	41561281	41561388	108	*	X10647	1659	41561334	41604164	42831	+	0	overlapStart	0	DHX8
chr17	41561445	41561469	25	*	X10648	1659	41561334	41604164	42831	+	0	inside	110	DHX8
chr17	42092192	42092623	432	*	X10654	84336	42088556	42092415	3860	-	0	overlapStart	0	TMEM101
chr17	42147933	42148170	238	*	X10656	92579	42148098	42153712	5615	+	0	overlapStart	0	G6PC3
chr17	42277028	42277067	40	*	X10657	56970	42269173	42275529	6357	-	1498	upstream	1498	ATXN7L3
chr17	42277089	42277439	351	*	X10658	56970	42269173	42275529	6357	-	1559	upstream	1559	ATXN7L3
chr17	42402070	42402218	149	*	X10659	51629	42396993	42402217	5225	-	0	overlapStart	0	SLC25A39
chr17	42402297	42402330	34	*	X10660	51629	42396993	42402217	5225	-	79	upstream	79	SLC25A39
chr17	42402347	42402393	47	*	X10661	51629	42396993	42402217	5225	-	129	upstream	129	SLC25A39
chr17	42441178	42441190	13	*	X10662	284069	42431101	42441235	10135	-	0	inside	44	FAM171A2
chr17	42766992	42767422	431	*	X10664	124808	42754805	42767165	12361	-	0	overlapStart	0	CCDC43
chr17	42785957	42786055	99	*	X10665	80174	42785976	42829636	43661	+	0	overlapStart	0	DBF4B
chr17	42976729	42976966	238	*	X10667	388389	42977080	42981047	3968	+	113	upstream	113	CCDC103
chr17	42976729	42976966	238	*	X10667	9343	42927655	42976993	49339	-	0	inside	26	EFTUD2
chr17	43224407	43224418	12	*	X10669	10614	43224684	43229468	4785	+	265	upstream	265	HEXIM1
chr17	43238397	43238423	27	*	X10671	124790	43238264	43247406	9143	+	0	inside	132	HEXIM2
chr17	43238539	43239058	520	*	X10672	124790	43238264	43247406	9143	+	0	inside	274	HEXIM2
chr17	45000254	45000265	12	*	X10683	9570	45000486	45104994	104509	+	220	upstream	220	GOSR2
chr17	45000301	45000694	394	*	X10684	9570	45000486	45104994	104509	+	0	overlapStart	0	GOSR2
chr17	45266454	45266510	57	*	X10686	996	45195311	45266665	71355	-	0	inside	154	CDC27
chr17	45266525	45266560	36	*	X10687	996	45195311	45266665	71355	-	0	inside	104	CDC27
chr17	45569805	45569904	100	*	X10690	653479	45527593	45569986	42394	-	0	inside	81	MRPL45P2
chr17	45570070	45570084	15	*	X10691	653479	45527593	45569986	42394	-	83	upstream	83	MRPL45P2
chr17	45727181	45727454	274	*	X10694	3837	45727204	45761004	33801	+	0	overlapStart	0	KPNB1
chr17	45772154	45772197	44	*	X10697	9755	45772630	45789429	16800	+	432	upstream	432	TBKBP1
chr17	45772240	45772253	14	*	X10698	9755	45772630	45789429	16800	+	376	upstream	376	TBKBP1
chr17	45772265	45772561	297	*	X10699	9755	45772630	45789429	16800	+	68	upstream	68	TBKBP1
chr17	45908778	45909008	231	*	X10700	124995	45900638	45908907	8270	-	0	overlapStart	0	MRPL10
chr17	45908778	45909008	231	*	X10700	90506	45908993	45915079	6087	+	0	overlapStart	0	LRRC46
chr17	46019005	46019197	193	*	X10701	55163	46018889	46026674	7786	+	0	inside	115	PNPO
chr17	46178614	46178986	373	*	X10703	10951	46147414	46178883	31470	-	0	overlapStart	0	CBX1
chr17	46179007	46179043	37	*	X10704	10951	46147414	46178883	31470	-	123	upstream	123	CBX1
chr17	46620578	46621160	583	*	X10705	100874362	46621713	46628603	6891	+	552	upstream	552	HOXB-AS1
chr17	46703525	46703623	99	*	X10708	3219	46698519	46703835	5317	-	0	inside	211	HOXB9
chr17	46703955	46704182	228	*	X10709	3219	46698519	46703835	5317	-	119	upstream	119	HOXB9
chr17	46704213	46704224	12	*	X10710	3219	46698519	46703835	5317	-	377	upstream	377	HOXB9
chr17	46704241	46704257	17	*	X10711	3219	46698519	46703835	5317	-	405	upstream	405	HOXB9
chr17	46806218	46806235	18	*	X10712	10481	46802127	46806111	3985	-	106	upstream	106	HOXB13
chr17	46985561	46985946	386	*	X10713	65264	46985731	47006422	20692	+	0	overlapStart	0	UBE2Z
chr17	47439396	47439864	469	*	X10720	22834	47366568	47439835	73268	-	0	overlapStart	0	ZNF652
chr17	47653018	47653341	324	*	X10722	11248	47653298	47661171	7874	+	0	overlapStart	0	NXPH3
chr17	47755273	47755498	226	*	X10723	8405	47676246	47755525	79280	-	0	inside	26	SPOP
chr17	47755640	47755915	276	*	X10724	8405	47676246	47755525	79280	-	114	upstream	114	SPOP
chr17	47785852	47785866	15	*	X10725	10237	47778690	47785528	6839	-	323	upstream	323	SLC35B1
chr17	47865802	47866201	400	*	X10726	11143	47865981	47906458	40478	+	0	overlapStart	0	KAT7
chr17	47865802	47866201	400	*	X10726	81558	47787687	47865937	78251	-	0	overlapStart	0	FAM117A
chr17	48045637	48045703	67	*	X10727	1748	48046562	48052323	5762	+	858	upstream	858	DLX4
chr17	48045732	48045796	65	*	X10728	1748	48046562	48052323	5762	+	765	upstream	765	DLX4
chr17	48045848	48045920	73	*	X10729	1748	48046562	48052323	5762	+	641	upstream	641	DLX4
chr17	48046240	48046294	55	*	X10730	1748	48046562	48052323	5762	+	267	upstream	267	DLX4
chr17	48046513	48046592	80	*	X10731	1748	48046562	48052323	5762	+	0	overlapStart	0	DLX4
chr17	48046724	48046742	19	*	X10732	1748	48046562	48052323	5762	+	0	inside	161	DLX4
chr17	48046832	48046913	82	*	X10733	1748	48046562	48052323	5762	+	0	inside	269	DLX4
chr17	48072434	48072630	197	*	X10734	1747	48067369	48072588	5220	-	0	overlapStart	0	DLX3
chr17	48207143	48207219	77	*	X10740	201191	48188673	48207246	18574	-	0	inside	26	SAMD14
chr17	48423455	48423572	118	*	X10743	64132	48423393	48438512	15120	+	0	inside	61	XYLT2
chr17	48474737	48475086	350	*	X10745	55379	48458594	48474914	16321	-	0	overlapStart	0	LRRC59
chr17	48556029	48556435	407	*	X10746	55316	48556190	48563336	7147	+	0	overlapStart	0	RSAD1
chr17	48785085	48785430	346	*	X10750	91369	48770551	48785270	14720	-	0	overlapStart	0	ANKRD40
chr17	48796758	48797331	574	*	X10751	51747	48796926	48830072	33147	+	0	overlapStart	0	LUC7L3
chr17	48943497	48943778	282	*	X10752	400604	48944040	48945732	1693	+	261	upstream	261	TOB1-AS1
chr17	48943844	48943851	8	*	X10753	400604	48944040	48945732	1693	+	188	upstream	188	TOB1-AS1
chr17	48943928	48943939	12	*	X10754	400604	48944040	48945732	1693	+	100	upstream	100	TOB1-AS1
chr17	48944009	48944032	24	*	X10755	400604	48944040	48945732	1693	+	7	upstream	7	TOB1-AS1
chr17	49230690	49230719	30	*	X10757	4830	49230897	49239450	8554	+	177	upstream	177	NME1
chr17	49230690	49230719	30	*	X10757	654364	49230897	49249105	18209	+	177	upstream	177	NME1-NME2
chr17	49230862	49231057	196	*	X10758	4830	49230897	49239450	8554	+	0	overlapStart	0	NME1
chr17	49230862	49231057	196	*	X10758	654364	49230897	49249105	18209	+	0	overlapStart	0	NME1-NME2
chr17	49337354	49337416	63	*	X10759	51096	49337897	49375292	37396	+	480	upstream	480	UTP18
chr17	49337354	49337416	63	*	X10759	54799	49254786	49337514	82729	-	0	inside	97	MBTD1
chr17	49337486	49337520	35	*	X10760	51096	49337897	49375292	37396	+	376	upstream	376	UTP18
chr17	49337486	49337520	35	*	X10760	54799	49254786	49337514	82729	-	0	overlapStart	0	MBTD1
chr17	49337541	49337599	59	*	X10761	51096	49337897	49375292	37396	+	297	upstream	297	UTP18
chr17	49337541	49337599	59	*	X10761	54799	49254786	49337514	82729	-	26	upstream	26	MBTD1
chr17	49337640	49337706	67	*	X10762	51096	49337897	49375292	37396	+	190	upstream	190	UTP18
chr17	49337640	49337706	67	*	X10762	54799	49254786	49337514	82729	-	125	upstream	125	MBTD1
chr17	49337751	49337789	39	*	X10763	51096	49337897	49375292	37396	+	107	upstream	107	UTP18
chr17	49337751	49337789	39	*	X10763	54799	49254786	49337514	82729	-	236	upstream	236	MBTD1
chr17	53045847	53046269	423	*	X10764	1353	53029259	53046064	16806	-	0	overlapStart	0	COX11
chr17	53045847	53046269	423	*	X10764	252983	53046126	53241449	195324	+	0	overlapStart	0	STXBP4
chr17	53342303	53342634	332	*	X10766	3131	53342321	53402426	60106	+	0	overlapStart	0	HLF
chr17	53828387	53828657	271	*	X10767	58488	53828340	53854748	26409	+	0	inside	46	PCTP
chr17	54671049	54671331	283	*	X10768	9241	54671060	54672951	1892	+	0	overlapStart	0	NOG
chr17	54910944	54910968	25	*	X10770	339210	54869274	54911256	41983	-	0	inside	287	C17orf67
chr17	54910944	54910968	25	*	X10770	8526	54911460	54946036	34577	+	491	upstream	491	DGKE
chr17	54912236	54912419	184	*	X10771	339210	54869274	54911256	41983	-	979	upstream	979	C17orf67
chr17	54912471	54912485	15	*	X10772	339210	54869274	54911256	41983	-	1214	upstream	1214	C17orf67
chr17	54991299	54991669	371	*	X10773	7706	54965270	54991409	26140	-	0	overlapStart	0	TRIM25
chr17	55038330	55038357	28	*	X10775	8161	55015561	55038411	22851	-	0	inside	53	COIL
chr17	55038405	55038458	54	*	X10776	8161	55015561	55038411	22851	-	0	overlapStart	0	COIL
chr17	55055591	55055641	51	*	X10777	59342	55055468	55084129	28662	+	0	inside	122	SCPEP1
chr17	56084388	56084459	72	*	X10779	6426	56078280	56084707	6428	-	0	inside	247	SRSF1
chr17	56084474	56084490	17	*	X10780	6426	56078280	56084707	6428	-	0	inside	216	SRSF1
chr17	56084507	56084826	320	*	X10781	6426	56078280	56084707	6428	-	0	overlapStart	0	SRSF1
chr17	56160693	56160725	33	*	X10782	140735	56160780	56167618	6839	+	54	upstream	54	DYNLL2
chr17	56160737	56160822	86	*	X10783	140735	56160780	56167618	6839	+	0	overlapStart	0	DYNLL2
chr17	56160851	56161178	328	*	X10784	140735	56160780	56167618	6839	+	0	inside	70	DYNLL2
chr17	56429486	56429911	426	*	X10788	6827	56422536	56429599	7064	-	0	overlapStart	0	SUPT4H1
chr17	56769963	56770072	110	*	X10794	56155	56634038	56769416	135379	-	546	upstream	546	TEX14
chr17	56769963	56770072	110	*	X10794	5889	56769963	56811692	41730	+	0	inside	0	RAD51C
chr17	56833228	56833339	112	*	X10795	22843	56833230	57062540	229311	+	0	overlapStart	0	PPM1E
chr17	57286963	57287555	593	*	X10796	55181	57287371	57292611	5241	+	0	overlapStart	0	SMG8
chr17	57409178	57409201	24	*	X10797	388403	57409053	57479095	70043	+	0	inside	124	YPEL2
chr17	57642632	57643031	400	*	X10798	79665	57642886	57685713	42828	+	0	overlapStart	0	DHX40
chr17	57696540	57697387	848	*	X10799	1213	57697050	57774317	77268	+	0	overlapStart	0	CLTC
chr17	57970426	57970438	13	*	X10800	51174	57936841	57970306	33466	-	119	upstream	119	TUBD1
chr17	57970426	57970438	13	*	X10800	6198	57970407	58027786	57380	+	0	inside	18	RPS6KB1
chr17	57970535	57970558	24	*	X10801	51174	57936841	57970306	33466	-	228	upstream	228	TUBD1
chr17	57970535	57970558	24	*	X10801	6198	57970407	58027786	57380	+	0	inside	127	RPS6KB1
